,,"warning","non-pointer(__efffix_tmp)","/input/thread.c","55","5","55","16"
,,"warning","pointer(h)","/input/thread.c","55","46","55","46"
,,"warning","pointer(p_handle)","/input/thread.c","55","55","55","62"
,,"warning","pointer(info)","/input/thread.c","55","65","55","68"
,,"warning","non-pointer(info->csp)","/input/thread.c","55","71","55","73"
,,"warning","pointer(info)","/input/thread.c","55","76","55","79"
,,"warning","non-pointer(info->width)","/input/thread.c","55","82","55","86"
,,"warning","pointer(info)","/input/thread.c","55","89","55","92"
,,"warning","non-pointer(info->height)","/input/thread.c","55","95","55","100"
