,,"warning","pointer(exc)","/apps/lib/s_cb.c","957","42","957","44"
,,"warning","pointer(exc)","/apps/lib/s_cb.c","959","12","959","14"
,,"warning","pointer(exc)","/apps/lib/s_cb.c","959","28","959","30"
